,word,count
3105,直翻,1
3106,直率,1
3107,直接,1
3108,直哭,1
3109,直勾勾,1
3110,盲目,1
3111,盲动,1
3112,盲人瞎马,1
3113,盯紧,1
3114,目送,1
3115,目的地,1
3116,目不斜视,1
3117,盛意,1
3118,盛开,1
3119,盘问,1
3120,相连,1
3121,省下,1
3122,省政府,1
3123,省钱,1
3124,看错,1
3125,看远,1
3126,看过,1
3127,看起,1
3128,看蠢,1
3129,看老卢,1
3130,看纯,1
3131,看站,1
3132,看海,1
3133,看法,1
3134,看来,1
3135,看望,1
3136,盘缠,1
3137,看得出,1
3138,看待,1
3139,看好,1
3140,看受,1
3141,看先,1
3142,看作,1
3143,看书,1
3144,看个,1
3145,看不懂,1
3146,看不上,1
3147,看一看,1
3148,眉飞色舞,1
3149,眉笑,1
3150,看得,1
3151,盘子,1
3152,盗窃,1
3153,盒子枪,1
3154,白白的,1
3155,白白地,1
3156,白沫,1
3157,白手,1
3158,白帆,1
3159,白姐姐,1
3160,白大,1
3161,白发苍苍,1
3162,白区,1
3163,白刃战,1
3164,白兰地酒,1
3165,白兰地,1
3166,白白胖胖,1
3167,白些,1
3168,登时,1
3169,登上,1
3170,瘫软,1
3171,瘦骨,1
3172,瘦窄,1
3173,瘦些,1
3174,瘠瘦,1
3175,瘟疫,1
3176,痴痴地,1
3177,痴痴呆呆,1
3178,痴情,1
3179,痴人说梦,1
3180,白云,1
3181,看长,1
3182,白皙,1
3183,白眼珠,1
3184,监里,1
3185,监禁,1
3186,监房,1
3187,盐业,1
3188,皱褶,1
3189,皱脸,1
3190,皱着,1
3191,皱眉头,1
3192,皮鞭,1
3193,皮肤,1
3194,皮箱,1
3195,皮带,1
3196,白眼,1
3197,皮子,1
3198,皆知,1
3199,百无聊赖,1
3200,百八十,1
3201,百万雄兵,1
3202,白鹅,1
3203,白鞋,1
3204,白袜,1
3205,白茫茫,1
3206,白脸,1
3207,白胡子,1
3208,白绸,1
3209,白纸,1
3210,皇帝,1
3211,祸水,1
3212,真不知道,1
3213,真受不了,1
3214,碰得,1
3215,碰不出,1
3216,碧桃,1
3217,碟子,1
3218,碗饭,1
3219,碗筷,1
3220,碎布,1
3221,碌碌无为,1
3222,确确实实,1
3223,确是,1
3224,确切,1
3225,硬作,1
3226,硝烟弥漫,1
3227,砸死,1
3228,破锣样,1
3229,破釜沉舟,1
3230,破车,1
3231,破晓,1
3232,破口大骂,1
3233,砰然,1
3234,砖头,1
3235,砂子,1
3236,石碑,1
3237,石沉大海,1
3238,石榴花,1
3239,碰碰,1
3240,碰运气,1
3241,碰面,1
3242,磁石,1
3243,神采飞扬,1
3244,神采,1
3245,神话故事,1
3246,神色自若,1
3247,神经质,1
3248,神经,1
3249,神来,1
3250,神情沮丧,1
3251,神思,1
3252,神志,1
3253,神妙,1
3254,神圣,1
3255,石子,1
3256,神不去,1
3257,祝你们,1
3258,祖坟,1
3259,祈祷,1
3260,社联,1
3261,社会青年,1
3262,礼物,1
3263,礼仪,1
3264,示威运动,1
3265,示威游行,1
3266,磨磨,1
3267,磨擦,1
3268,磕打,1
3269,祝你幸福,1
3270,石头缝,1
3271,石头块,1
3272,石像,1
3273,睡得正香,1
3274,睡得,1
3275,睡去,1
3276,睡下去,1
3277,睁开眼,1
3278,睁开,1
3279,睁不开,1
3280,着想,1
3281,眼笑,1
3282,眼皮子,1
3283,眼珠,1
3284,眼前一亮,1
3285,睡意,1
3286,眺望,1
3287,眯着眼,1
3288,真面目,1
3289,真闹,1
3290,真金,1
3291,真见,1
3292,真能,1
3293,真相,1
3294,真没想到,1
3295,真替,1
3296,真挚,1
3297,真怪,1
3298,真地,1
3299,眸子,1
3300,真不错,1
3301,睡来,1
3302,睡眠,1
3303,矮小,1
3304,矮墙,1
3305,短衣,1
3306,短短,1
3307,矫健,1
3308,知觉,1
3309,知知,1
3310,知心朋友,1
3311,知己,1
3312,知县,1
3313,瞬息,1
3314,瞪视,1
3315,睡梦,1
3316,瞧见,1
3317,瞥视,1
3318,瞒住,1
3319,瞎说,1
3320,瞎胡闹,1
3321,瞎子,1
3322,瞎了眼睛,1
3323,瞌睡,1
3324,瞄准,1
3325,睨视,1
3326,督军,1
3327,睡觉时,1
3328,睡着觉,1
3329,瞧得起,1
3330,解走,1
3331,细致,1
3332,终日,1
3333,菜货,1
3334,莱茵河,1
3335,莫非,1
3336,荷着,1
3337,荷包,1
3338,荣辱,1
3339,荣华富贵,1
3340,荣任,1
3341,荒诞,1
3342,荒淫无耻,1
3343,茶馆,1
3344,茶花女,1
3345,茶几,1
3346,茅台,1
3347,茂密,1
3348,苹果,1
3349,英雄人物,1
3350,英养,1
3351,苦难,1
3352,苦苦,1
3353,苦来,1
3354,若隐若现,1
3355,若梦为欢,1
3356,若有所思,1
3357,苟且偷安,1
3358,萍水相逢,1
3359,萎靡,1
3360,营口,1
3361,萦绕,1
3362,薛大哥,1
3363,薄薄,1
3364,薄明,1
3365,薄弱,1
3366,薄产,1
3367,蕴满,1
3368,蓬着,1
3369,蓬头散发,1
3370,蓦然,1
3371,蓝天,1
3372,蒸腾,1
3373,蒸熟,1
3374,苍蝇,1
3375,蒸热,1
3376,蒸上,1
3377,蒙起来,1
3378,蒙起,1
3379,蒙着,1
3380,蒙头大睡,1
3381,蒋梦麟,1
3382,蒋某,1
3383,葳蕤,1
3384,葫芦,1
3385,落叶,1
3386,落入,1
3387,落下来,1
3388,蒸好,1
3389,苍凉,1
3390,花香,1
3391,花过,1
3392,至今,1
3393,臭屁,1
3394,自首,1
3395,自谓,1
3396,自立,1
3397,自称,1
3398,自私自利,1
3399,自由人,1
3400,自杀,1
3401,自有办法,1
3402,自撰,1
3403,自我欣赏,1
3404,至少,1
3405,自我介绍,1
3406,自惭形秽,1
3407,自传,1
3408,自以为是,1
3409,臃肿,1
3410,臂弯,1
3411,膨胀,1
3412,膝盖,1
3413,膏药,1
3414,腾云驾雾,1
3415,腼腆,1
3416,腻烦,1
3417,腻味,1
3418,自我,1
3419,薪水,1
3420,舆论界,1
3421,舍下,1
3422,花绸袍,1
3423,花盆,1
3424,花白,1
3425,花生,1
3426,花案,1
3427,花枝招展,1
3428,花朵,1
3429,花姓,1
3430,花园里,1
3431,花儿,1
3432,芬芳,1
3433,芦管,1
3434,舌尖,1
3435,艺术人生,1
3436,艰难困苦,1
3437,良知,1
3438,船头,1
3439,般闪,1
3440,般奔,1
3441,舞蹈家,1
3442,舞蹈,1
3443,舞女,1
3444,舞动着,1
3445,舒舒服服,1
3446,舒畅,1
3447,舒服些,1
3448,艳史,1
3449,腐化堕落,1
3450,藏起,1
3451,虎头蛇尾,1
3452,西游记,1
3453,西洋,1
3454,西殿,1
3455,西安,1
3456,褪去,1
3457,褐色,1
3458,裤衩,1
3459,裤腿,1
3460,裤子,1
3461,装饰,1
3462,装起,1
3463,装站,1
3464,装着,1
3465,装满,1
3466,装扮,1
3467,装布,1
3468,裂帛,1
3469,袭陷,1
3470,被窝,1
3471,被压迫,1
3472,被单,1
3473,袖手旁观,1
3474,袅袅,1
3475,衷心,1
3476,衰颓,1
3477,西直门,1
3478,西直门外,1
3479,西边,1
3480,西郊,1
3481,解决问题,1
3482,角落,1
3483,觉醒,1
3484,觉着,1
3485,觉悟,1
3486,视若,1
3487,视死如归,1
3488,观赏,1
3489,观看,1
3490,观念,1
3491,见过面,1
3492,见罗,1
3493,衰退,1
3494,见笑,1
3495,见死不救,1
3496,见怪,1
3497,见余敬,1
3498,覆披,1
3499,要领,1
3500,要紧,1
3501,要糊,1
3502,要点,1
3503,要来,1
3504,要开,1
3505,要化,1
3506,西风,1
3507,见爱见,1
3508,衰萎,1
3509,衰老,1
3510,衮衮诸公,1
3511,血肉模糊,1
3512,血管,1
3513,血痕,1
3514,血淋淋,1
3515,血汗,1
3516,血口喷人,1
3517,血口,1
3518,血印,1
3519,血丝,1
3520,融合,1
3521,蝴蝶,1
3522,蝎子,1
3523,行么,1
3524,蝌蚪,1
3525,蜘蛛网,1
3526,蜗牛,1
3527,蜗居,1
3528,蛋蛋,1
3529,蛊惑,1
3530,虽大,1
3531,虹彩,1
3532,虫儿,1
3533,虚无,1
3534,虚掩,1
3535,虚弱,1
3536,虎视眈眈,1
3537,蜷伏,1
3538,藏身,1
3539,行别,1
3540,行想,1
3541,衬裤,1
3542,衬农罗,1
3543,表面,1
3544,表露,1
3545,表达,1
3546,表走,1
3547,表明,1
3548,表姐,1
3549,表功,1
3550,补网,1
3551,补好,1
3552,衣角,1
3553,行尸走肉,1
3554,衣袖,1
3555,衣架,1
3556,衣料,1
3557,街门,1
3558,街灯,1
3559,街坊,1
3560,行迹,1
3561,行进,1
3562,行行好,1
3563,行着,1
3564,行止,1
3565,行李车,1
3566,行政院,1
3567,衣衫褴褛,1
3568,细长,1
3569,脸霎地,1
3570,脸说,1
3571,翱翔,1
3572,翰林学士,1
3573,翠绿色,1
3574,翠绿,1
3575,群山,1
3576,群众组织,1
3577,群众团体,1
3578,羡慕,1
3579,羞愧难当,1
3580,羞惭,1
3581,美貌,1
3582,美真,1
3583,美极,1
3584,美好未来,1
3585,美人儿,1
3586,美人,1
3587,美丽动人,1
3588,美不美,1
3589,羊肉,1
3590,羊羔,1
3591,置之度外,1
3592,罪过,1
3593,罪犯,1
3594,罪人,1
3595,罢操,1
3596,翻书,1
3597,翻到,1
3598,翻大,1
3599,翻晒,1
3600,老气,1
3601,老戴真,1
3602,老婆子,1
3603,老婆,1
3604,老妈妈,1
3605,老哥,1
3606,老和尚,1
3607,老卢老,1
3608,老卢手,1
3609,老几,1
3610,老先生,1
3611,老兄,1
3612,罢市,1
3613,老余问,1
3614,老伴儿,1
3615,老世交,1
3616,老三,1
3617,耀眼,1
3618,耀武扬威,1
3619,翻过,1
3620,翻转,1
3621,翻脸,1
3622,翻翻,1
3623,翻箱倒柜,1
3624,翻滚,1
3625,翻来覆去,1
3626,老余要,1
3627,罢工,1
3628,缺钱,1
3629,缺德事,1
3630,绣花,1
3631,绢扇,1
3632,统计,1
3633,统统,1
3634,统治阶级,1
3635,绞痛,1
3636,绝路,1
3637,绝无,1
3638,绝处逢生,1
3639,绝地,1
3640,绝不允许,1
3641,络绎,1
3642,继续下去,1
3643,绚烂,1
3644,给与,1
3645,绕过去,1
3646,绕圈子,1
3647,结过婚,1
3648,结论,1
3649,结结实实,1
3650,结着,1
3651,结实,1
3652,经受,1
3653,经历,1
3654,经不起,1
3655,绊住,1
3656,绚丽,1
3657,老百姓,1
3658,绰绰有余,1
3659,维拉,1
3660,缺乏,1
3661,缺个,1
3662,缭乱,1
3663,缩紧,1
3664,缩头,1
3665,缥缈,1
3666,缠人,1
3667,缟素,1
3668,缝补,1
3669,缝纫,1
3670,缝拉着,1
3671,编编,1
3672,绳绑,1
3673,编倒,1
3674,缎鞋,1
3675,缄默,1
3676,绿洲,1
3677,绸袍,1
3678,绸缎,1
3679,绸纱衫,1
3680,绸子,1
3681,绸伞,1
3682,绷着脸儿,1
3683,绷带,1
3684,维系,1
3685,维持下去,1
3686,缓缓,1
3687,脸部,1
3688,老眼,1
3689,老罗再,1
3690,能养,1
3691,能不救,1
3692,胸脯,1
3693,胸有成竹,1
3694,胸上,1
3695,胳臂,1
3696,胡钱,1
3697,胡某,1
3698,胡救,1
3699,胡思乱想,1
3700,胡太,1
3701,胡同口,1
3702,胜利者,1
3703,胖胖的,1
3704,胖商人,1
3705,背过,1
3706,背起,1
3707,背朝,1
3708,背成,1
3709,背台词,1
3710,背人,1
3711,胆敢,1
3712,胆小鬼,1
3713,胆壮,1
3714,肿眼,1
3715,能害,1
3716,能手,1
3717,能耐,1
3718,能藏人,1
3719,脸红,1
3720,脸紧,1
3721,脸看,1
3722,脸王,1
3723,脸来,1
3724,脸拉得,1
3725,脸去,1
3726,脸卷,1
3727,脱逃,1
3728,脱衣,1
3729,脱离群众,1
3730,脱光光,1
3731,肿得,1
3732,脱下,1
3733,脚钉,1
3734,脚蹬,1
3735,脚愈,1
3736,脚底,1
3737,脚尖,1
3738,脖颈,1
3739,脑海,1
3740,脊背,1
3741,脊椎,1
3742,脉脉含情,1
3743,脆弱,1
3744,能视,1
3745,脚钱,1
3746,肯定,1
3747,肯嫁,1
3748,肯不愿,1
3749,耸立,1
3750,耶非耶,1
3751,耳鼓,1
3752,耳环,1
3753,耳根,1
3754,耳旁,1
3755,耐着,1
3756,耐不住,1
3757,耍耍,1
3758,而令,1
3759,而今,1
3760,考试成绩,1
3761,耻辱,1
3762,考证,1
3763,考据学,1
3764,考大学,1
3765,老鼻子,1
3766,老鹰,1
3767,老鸨,1
3768,老鸦,1
3769,老里,1
3770,老虎凳,1
3771,老老实实,1
3772,老罗手,1
3773,老罗好,1
3774,老罗唱个,1
3775,考虑一下,1
3776,老罗党,1
3777,耽搁,1
3778,聊得,1
3779,肥子别,1
3780,肥头大耳,1
3781,肥厚,1
3782,股票,1
3783,肘子,1
3784,肖像,1
3785,肌肉,1
3786,肉长,1
3787,肉菜,1
3788,肉色,1
3789,肉眼,1
3790,肉搏战,1
3791,耽误,1
3792,肉搏,1
3793,聪睿人,1
3794,聪明能干,1
3795,聪明伶俐,1
3796,聪慧,1
3797,聚在一起,1
3798,聚兴,1
3799,聚会,1
3800,联络,1
3801,联合会,1
3802,聒噪,1
3803,职务,1
3804,职位,1
3805,肉体上,1
3806,小心谨慎,1
3807,龌龊,1
3808,专注,1
3809,两句诗,1
3810,古代,1
3811,古今中外,1
3812,两句话,1
3813,古书,1
3814,口音,1
3815,口若悬河,1
3816,两圈,1
3817,口红,1
3818,口水,1
3819,两封信,1
3820,口头上,1
3821,两层,1
3822,口吐白沫,1
3823,口吃,1
3824,口供,1
3825,两手,1
3826,口中,1
3827,叠好,1
3828,古时,1
3829,一名,1
3830,两双手,1
3831,古老,1
3832,可受,1
3833,可厌,1
3834,可供参考,1
3835,叮嘱,1
3836,召集,1
3837,召开,1
3838,召唤,1
3839,叫贝贝,1
3840,叫声,1
3841,叛逆,1
3842,叫嚣,1
3843,只得,1
3844,两份,1
3845,只坏,1
3846,只人,1
3847,两千块,1
3848,叨念,1
3849,另有高就,1
3850,两双,1
3851,古铜色,1
3852,两三封,1
3853,两排,1
3854,叛变,1
3855,叙谈,1
3856,发誓,1
3857,两百个,1
3858,发言,1
3859,发脾气,1
3860,发给,1
3861,发红,1
3862,两盏,1
3863,发生意外,1
3864,发生变化,1
3865,发起,1
3866,发燥,1
3867,发烦,1
3868,两端,1
3869,发火,1
3870,发条,1
3871,发明,1
3872,发慈悲,1
3873,发愣,1
3874,发愁,1
3875,两边,1
3876,发烧,1
3877,可好,1
3878,发闷,1
3879,两比,1
3880,两撇,1
3881,变色,1
3882,变法维新,1
3883,两日,1
3884,变快,1
3885,变心,1
3886,两极,1
3887,变坏,1
3888,两枪,1
3889,两滴,1
3890,变人,1
3891,受罗,1
3892,受折磨,1
3893,受够了,1
3894,受压迫,1
3895,受人,1
3896,取笑,1
3897,取得,1
3898,取出,1
3899,发霉,1
3900,受苦受难,1
3901,两道,1
3902,可妙哩,1
3903,丝质,1
3904,同居,1
3905,同小,1
3906,同仁,1
3907,吉鸿昌,1
3908,吉林省,1
3909,吉林,1
3910,合适,1
3911,合起,1
3912,东北三省,1
3913,合着,1
3914,合照,1
3915,合欢树,1
3916,合得,1
3917,吆喝,1
3918,吆喊,1
3919,各读,1
3920,各行其是,1
3921,各校,1
3922,各奔前程,1
3923,同岁,1
3924,同志会,1
3925,东一句西,1
3926,世界日报,1
3927,后脑勺,1
3928,后盾,1
3929,后母,1
3930,专家,1
3931,后复,1
3932,后备军,1
3933,后半夜,1
3934,名片,1
3935,名流,1
3936,各口,1
3937,名望,1
3938,专心致志,1
3939,专爱,1
3940,名为,1
3941,同车,1
3942,世外桃源,1
3943,世故,1
3944,同胡,1
3945,同胞,1
3946,同照,1
3947,专心,1
3948,吃饱,1
3949,东升,1
3950,吃醋,1
3951,号叫,1
3952,叶影,1
3953,右一拐,1
3954,史可法,1
3955,东追西,1
3956,可赔,1
3957,可资,1
3958,可观,1
3959,可装物,1
3960,东碰西撞,1
3961,东风,1
3962,可耻,1
3963,可紧,1
3964,可真有,1
3965,可用,1
3966,丝袜,1
3967,可比,1
3968,可敬,1
3969,可慌,1
3970,可愁,1
3971,丝毫,1
3972,可恨,1
3973,东洼,1
3974,东洋,1
3975,吃过饭,1
3976,吃觉,1
3977,吃糖,1
3978,吃睡,1
3979,东单,1
3980,吃斋念佛,1
3981,东南西北,1
3982,吃官司,1
3983,吃力,1
3984,东洋人,1
3985,吃光,1
3986,吃不上,1
3987,叽咕,1
3988,东奔西跑,1
3989,东屋,1
3990,东找,1
3991,东斋,1
3992,东来,1
3993,东殿,1
3994,司法部,1
3995,吃不饱,1
3996,后边,1
3997,两间,1
3998,发信,1
3999,单间,1
4000,单身,1
4001,中转,1
4002,单衣,1
4003,单薄,1
4004,单找,1
4005,卓见,1
4006,卑鄙无耻,1
4007,丰盛,1
4008,卑贱,1
4009,卑劣地,1
4010,协定,1
4011,丰腴,1
4012,串游,1
4013,半道,1
4014,半身照,1
4015,半瓶子醋,1
4016,串门,1
4017,临睡前,1
4018,卖出,1
4019,卖唱,1
4020,中跑,1
4021,中该,1
4022,卢兄全,1
4023,中意,1
4024,卡叽布,1
4025,卡列尼,1
4026,中找,1
4027,中指,1
4028,中捏信,1
4029,中摸,1
4030,中是,1
4031,半点钟,1
4032,中望,1
4033,中来,1
4034,南开,1
4035,南山,1
4036,南屋,1
4037,南京市,1
4038,中竟,1
4039,卖钱,1
4040,卖过,1
4041,卖笑,1
4042,南胡,1
4043,半点儿,1
4044,半殖民地,1
4045,半晌道,1
4046,千丝万缕,1
4047,千万根,1
4048,十点,1
4049,十来步,1
4050,十月,1
4051,十多辆,1
4052,十多分钟,1
4053,主妇,1
4054,十几分钟,1
4055,千刀万剐,1
4056,十六岁,1
4057,主演,1
4058,十五岁,1
4059,一叶,1
4060,十五块,1
4061,十五六个,1
4062,十五个,1
4063,十五,1
4064,十二岁,1
4065,十九日,1
4066,主持公道,1
4067,卢兄天,1
4068,千千万万,1
4069,主义者,1
4070,半开,1
4071,半年,1
4072,一停,1
4073,半封建,1
4074,临走时,1
4075,为五斗米折腰,1
4076,为人师表,1
4077,半夜里,1
4078,半吞半吐,1
4079,千层底,1
4080,为力,1
4081,午饭,1
4082,升越,1
4083,升起,1
4084,升腾,1
4085,升官发财,1
4086,为国为民,1
4087,千辛万苦,1
4088,千篇一律,1
4089,千百个,1
4090,为名,1
4091,发冷,1
4092,卢公,1
4093,卢布,1
4094,双眼,1
4095,双眉,1
4096,双目,1
4097,双唇,1
4098,友邦,1
4099,及时,1
4100,个家,1
4101,又高又大,1
4102,丫头,1
4103,又划,1
4104,中举,1
4105,县里,1
4106,去过,1
4107,去生,1
4108,去演,1
4109,中人,1
4110,中会,1
4111,去告,1
4112,去向,1
4113,丧门神,1
4114,丧钟,1
4115,丧权辱国,1
4116,双门,1
4117,发作,1
4118,发了,1
4119,发个,1
4120,发一言,1
4121,两颊,1
4122,严严,1
4123,严厉,1
4124,反杜林论,1
4125,反有,1
4126,去世,1
4127,反映,1
4128,反应,1
4129,反帝,1
4130,反射,1
4131,严重破坏,1
4132,反客为主,1
4133,丧命,1
4134,丧失,1
4135,丧家之犬,1
4136,丧尽天良,1
4137,严峻,1
4138,去不去,1
4139,中使,1
4140,中傍着,1
4141,即逝,1
4142,即景,1
4143,即时,1
4144,一体,1
4145,中年男人,1
4146,中年男子,1
4147,危言耸听,1
4148,危机,1
4149,危急情况,1
4150,中山路,1
4151,印刷所,1
4152,卫去,1
4153,中心,1
4154,卫中,1
4155,卧轨,1
4156,中忘,1
4157,卢老罗,1
4158,中想,1
4159,卢罗,1
4160,卢有,1
4161,中当,1
4162,卢可来,1
4163,卷寄来,1
4164,卸下来,1
4165,厨房,1
4166,中午饭,1
4167,原谅,1
4168,原来如此,1
4169,原地,1
4170,中华路,1
4171,一合,1
4172,中国式,1
4173,中外古今,1
4174,卷往,1
4175,厚嘴唇,1
4176,压缩,1
4177,压着,1
4178,压来,1
4179,压制,1
4180,压倒,1
4181,压不住,1
4182,厅长,1
4183,中女,1
4184,厄境,1
4185,中大,1
4186,主要,1
4187,专为,1
4188,丑恶,1
4189,四书五经,1
4190,不多,1
4191,囚笼,1
4192,囚徒,1
4193,噤若寒蝉,1
4194,嘿嘿,1
4195,嘻嘻哈哈,1
4196,嘹亮,1
4197,嘶哑,1
4198,不大像,1
4199,不大好,1
4200,不大清楚,1
4201,嘴边,1
4202,不如意,1
4203,嘴来,1
4204,不如说是,1
4205,嘴大,1
4206,嘱托,1
4207,不字,1
4208,四五个,1
4209,四五块,1
4210,不堪,1
4211,四十七八岁,1
4212,回声,1
4213,不吭声,1
4214,回击,1
4215,回信,1
4216,回不去,1
4217,四邻,1
4218,不哭,1
4219,四点,1
4220,四海为家,1
4221,嘈杂,1
4222,四次,1
4223,四月,1
4224,四妹,1
4225,四处,1
4226,不唱,1
4227,四块,1
4228,不在意,1
4229,四号,1
4230,四十多岁,1
4231,四十多,1
4232,四本,1
4233,不孝,1
4234,不守,1
4235,嗡嗡声,1
4236,不得已,1
4237,不得已而为之,1
4238,喏喏连声,1
4239,喊醒,1
4240,喊话,1
4241,喊小白,1
4242,不快,1
4243,不意,1
4244,喊住,1
4245,喘张,1
4246,不愧,1
4247,喉咙,1
4248,善意,1
4249,善于词令,1
4250,喃喃地,1
4251,不提,1
4252,喂给,1
4253,啼叫,1
4254,啪啪,1
4255,啧啧,1
4256,喉音,1
4257,回头一看,1
4258,不得了,1
4259,不尽,1
4260,一今,1
4261,嗡嗡地,1
4262,嗓音,1
4263,嗓门,1
4264,不容,1
4265,嗒然若丧,1
4266,喽罗,1
4267,喷腾,1
4268,喷溅,1
4269,不平,1
4270,喷吐,1
4271,喧腾,1
4272,喧嚷,1
4273,喝起,1
4274,喝点,1
4275,喝上,1
4276,喜爱,1
4277,喜忧,1
4278,喜峰口,1
4279,喘气,1
4280,喧闹,1
4281,啥意思,1
4282,回家吧,1
4283,回心,1
4284,地亲,1
4285,地主之谊,1
4286,地东,1
4287,地不愿,1
4288,地下党,1
4289,不下于,1
4290,不不爱,1
4291,不为瓦全,1
4292,不以为然,1
4293,一围,1
4294,地一,1
4295,在意,1
4296,在内,1
4297,在世界上,1
4298,不信,1
4299,不值,1
4300,圣人,1
4301,土道,1
4302,土山,1
4303,地价,1
4304,不一会,1
4305,地位,1
4306,地使,1
4307,地带,1
4308,地守,1
4309,地学,1
4310,地大喊,1
4311,地址,1
4312,地围,1
4313,下竟,1
4314,地四外,1
4315,地嚷,1
4316,不假,1
4317,地哭,1
4318,地呆立,1
4319,地含,1
4320,地向外,1
4321,下身,1
4322,地吐白,1
4323,地动,1
4324,地到,1
4325,下过,1
4326,地倒,1
4327,地响,1
4328,圈点,1
4329,圈子,1
4330,圈套,1
4331,团结,1
4332,团圆年,1
4333,团圆,1
4334,不变,1
4335,团印,1
4336,团到,1
4337,回顾,1
4338,回音,1
4339,回道,1
4340,团聚,1
4341,不可不,1
4342,不可分割,1
4343,回请,1
4344,一二五,1
4345,回校,1
4346,回杨,1
4347,一二八,1
4348,不吃不喝,1
4349,回忆往事,1
4350,不同寻常,1
4351,回跑,1
4352,不向,1
4353,团许,1
4354,困境,1
4355,圆桌,1
4356,圆一睁大,1
4357,不先,1
4358,国粹,1
4359,国破家亡,1
4360,不关,1
4361,国旗,1
4362,不准,1
4363,不务正业,1
4364,困兽,1
4365,国府,1
4366,不动声色,1
4367,国事,1
4368,囹圄,1
4369,围裙,1
4370,围拢,1
4371,一二,1
4372,困顿,1
4373,困苦,1
4374,困极,1
4375,国家主义,1
4376,后门,1
4377,不揣冒昧,1
4378,不早了,1
4379,吹动,1
4380,吸髓,1
4381,吸足,1
4382,吸溜,1
4383,不论是,1
4384,吸尽,1
4385,吸吮,1
4386,吸剩,1
4387,吵闹,1
4388,吵过,1
4389,吵起来,1
4390,吵架,1
4391,不赖,1
4392,吴方默,1
4393,吴方睁亮,1
4394,吴方刚,1
4395,吴方先,1
4396,不起,1
4397,吴大刚,1
4398,吹口哨,1
4399,吹奏,1
4400,吹弹,1
4401,不计,1
4402,不至于,1
4403,味道,1
4404,不苟言笑,1
4405,呢子大衣,1
4406,呢子,1
4407,呢大衣,1
4408,呜咽,1
4409,呐地,1
4410,呐呐,1
4411,吴到,1
4412,告诫,1
4413,呆滞无神,1
4414,呆滞,1
4415,呆望,1
4416,不言不语,1
4417,呆呆,1
4418,呀呀,1
4419,吼声,1
4420,吹醒,1
4421,吹进,1
4422,告老还乡,1
4423,不过如此,1
4424,吱呀,1
4425,吱吱叫,1
4426,含着泪,1
4427,与其说是,1
4428,含愁,1
4429,吩咐,1
4430,吧嗒,1
4431,吞食,1
4432,吞进去,1
4433,吞着,1
4434,吓昏,1
4435,含糊,1
4436,吓坏,1
4437,吓住,1
4438,丑态,1
4439,向门里,1
4440,向贵,1
4441,向外走,1
4442,向前走,1
4443,向下,1
4444,吐舌头,1
4445,吐口,1
4446,吓唬,1
4447,呵欠,1
4448,含糊不清,1
4449,含苞待放,1
4450,启发,1
4451,不远处,1
4452,不通,1
4453,不配,1
4454,不露,1
4455,听激,1
4456,听快,1
4457,听得,1
4458,听差,1
4459,含羞草,1
4460,听妈,1
4461,不高兴地,1
4462,听从指挥,1
4463,听人怪,1
4464,听人,1
4465,听不见,1
4466,听不清,1
4467,不高时,1
4468,听不出来,1
4469,含蓄,1
4470,不顾,1
4471,不放,1
4472,不能容忍,1
4473,一唬,1
4474,哭妈,1
4475,哭喊声,1
4476,哭喊,1
4477,不爱理,1
4478,哭叫,1
4479,哪配,1
4480,哪肯,1
4481,哪有,1
4482,不爱笑,1
4483,哪些地方,1
4484,哪一点,1
4485,哪一天,1
4486,哪一块,1
4487,哪一位,1
4488,哨子,1
4489,哥儿们,1
4490,哥们,1
4491,哗哗,1
4492,哑巴,1
4493,哭罗,1
4494,哭话,1
4495,不灵,1
4496,哼唧,1
4497,唱盘,1
4498,唱机,1
4499,唱唱,1
4500,唯有读书高,1
4501,唯有,1
4502,不曾,1
4503,唯妙唯肖,1
4504,唧唧,1
4505,唐说,1
4506,响心,1
4507,唐诗,1
4508,唐窄,1
4509,不欢而散,1
4510,不止一次,1
4511,唐瘦,1
4512,不泽,1
4513,唐山,1
4514,唐一伸,1
4515,哼着唱,1
4516,哼唱,1
4517,唐见,1
4518,不留,1
4519,响彻,1
4520,不省,1
4521,咕噜一声,1
4522,咒骂,1
4523,和颜悦色,1
4524,和谐,1
4525,和缓,1
4526,和文,1
4527,不管怎样,1
4528,和婉,1
4529,命运之神,1
4530,咕噜噜,1
4531,命苦,1
4532,命根子,1
4533,不经意,1
4534,不罗,1
4535,不老,1
4536,不老罗,1
4537,呼应,1
4538,不耐烦,1
4539,呼啸而过,1
4540,呼呼地,1
4541,不红,1
4542,呼呼,1
4543,咧着,1
4544,咬林伯唐,1
4545,哈哈笑,1
4546,哆哆嗦嗦,1
4547,哀诉,1
4548,哀美顿,1
4549,哀求,1
4550,一唱,1
4551,不知不觉,1
4552,不知好歹,1
4553,哀嚎,1
4554,咬手,1
4555,哀伤,1
4556,咽喉,1
4557,咸苦,1
4558,咱是,1
4559,咱家,1
4560,咱吃罗,1
4561,不笑,1
4562,咬紧牙,1
4563,咬牙齿,1
4564,咬牙切齿,1
4565,咽气,1
4566,地往,1
4567,十一岁,1
4568,区委,1
4569,傻蛋,1
4570,傻子,1
4571,傻傻,1
4572,傲慢,1
4573,傲岸,1
4574,催问,1
4575,催醒,1
4576,偷跑,1
4577,偷着,1
4578,偷游,1
4579,偷听,1
4580,偷东西,1
4581,健夫,1
4582,停课,1
4583,停留,1
4584,停滞不前,1
